agent_id,role,ward,position,alt
188,PATIENT,8,17668,T
200,PATIENT,0,17668,T
277,PATIENT,7,17668,T
282,PATIENT,2,17668,T
316,PATIENT,6,17668,T
346,PATIENT,6,17668,T
362,PATIENT,2,17668,T
365,PATIENT,5,17668,T
374,PATIENT,4,17668,T
392,PATIENT,2,17668,T
467,PATIENT,7,17668,T
476,PATIENT,6,17668,T
487,PATIENT,7,17668,T
535,PATIENT,5,17668,T
536,PATIENT,6,17668,T
590,PATIENT,0,17668,T
645,PATIENT,5,17668,T
666,PATIENT,6,17668,T
675,PATIENT,5,17668,T
703,HCW,3,17668,T
718,HCW,8,17668,T
754,HCW,4,17668,T
766,HCW,6,17668,T
825,HCW,5,17668,T
858,HCW,8,17668,T
860,HCW,0,17668,T
870,HCW,0,17668,T
890,HCW,0,17668,T
907,HCW,7,17668,T
922,HCW,2,17668,T
955,HCW,5,17668,T
8,PATIENT,8,17668,T
17,PATIENT,7,17668,T
20,PATIENT,0,17668,T
56,PATIENT,6,17668,T
80,PATIENT,0,17668,T
87,PATIENT,7,17668,T
92,PATIENT,2,17668,T
182,PATIENT,2,17668,T
186,PATIENT,6,17668,T
217,PATIENT,7,17668,T
242,PATIENT,2,17668,T
245,PATIENT,5,17668,T
256,PATIENT,6,17668,T
270,PATIENT,0,17668,T
272,PATIENT,2,17668,T
275,PATIENT,5,17668,T
280,PATIENT,0,17668,T
327,PATIENT,7,17668,T
417,PATIENT,7,17668,T
440,PATIENT,0,17668,T
446,PATIENT,6,17668,T
455,PATIENT,5,17668,T
472,PATIENT,2,17668,T
542,PATIENT,2,17668,T
546,PATIENT,6,17668,T
567,PATIENT,7,17668,T
592,PATIENT,2,17668,T
656,PATIENT,6,17668,T
665,PATIENT,5,17668,T
714,HCW,4,17668,T
762,HCW,2,17668,T
844,HCW,4,17668,T
885,HCW,5,17668,T
954,HCW,4,17668,T
988,HCW,8,17668,T
5,PATIENT,5,17668,T
45,PATIENT,5,17668,T
105,PATIENT,5,17668,T
132,PATIENT,2,17668,T
142,PATIENT,2,17668,T
158,PATIENT,8,17668,T
215,PATIENT,5,17668,T
225,PATIENT,5,17668,T
246,PATIENT,6,17668,T
247,PATIENT,7,17668,T
267,PATIENT,7,17668,T
317,PATIENT,7,17668,T
335,PATIENT,5,17668,T
347,PATIENT,7,17668,T
490,PATIENT,0,17668,T
552,PATIENT,2,17668,T
564,PATIENT,4,17668,T
566,PATIENT,6,17668,T
622,PATIENT,2,17668,T
626,PATIENT,6,17668,T
655,PATIENT,5,17668,T
707,HCW,7,17668,T
712,HCW,2,17668,T
835,HCW,5,17668,T
838,HCW,8,17668,T
848,HCW,8,17668,T
916,HCW,6,17668,T
937,HCW,7,17668,T
986,HCW,6,17668,T
2,PATIENT,2,17668,T
35,PATIENT,5,17668,T
100,PATIENT,0,17668,T
110,PATIENT,0,17668,T
148,PATIENT,8,17668,T
205,PATIENT,5,17668,T
265,PATIENT,5,17668,T
307,PATIENT,7,17668,T
326,PATIENT,6,17668,T
375,PATIENT,5,17668,T
397,PATIENT,7,17668,T
400,PATIENT,0,17668,T
402,PATIENT,2,17668,T
412,PATIENT,2,17668,T
475,PATIENT,5,17668,T
506,PATIENT,6,17668,T
548,PATIENT,8,17668,T
636,PATIENT,6,17668,T
687,PATIENT,7,17668,T
778,HCW,8,17668,T
853,HCW,3,17668,T
872,HCW,2,17668,T
875,HCW,5,17668,T
919,HCW,9,17668,T
962,HCW,2,17668,T
26,PATIENT,6,17668,T
72,PATIENT,2,17668,T
157,PATIENT,7,17668,T
166,PATIENT,6,17668,T
172,PATIENT,2,17668,T
175,PATIENT,5,17668,T
180,PATIENT,0,17668,T
198,PATIENT,8,17668,T
297,PATIENT,7,17668,T
350,PATIENT,0,17668,T
555,PATIENT,5,17668,T
562,PATIENT,2,17668,T
577,PATIENT,7,17668,T
627,PATIENT,7,17668,T
628,PATIENT,8,17668,T
750,HCW,0,17668,T
777,HCW,7,17668,T
797,HCW,7,17668,T
806,HCW,6,17668,T
942,HCW,2,17668,T
967,HCW,7,17668,T
980,HCW,0,17668,T
995,HCW,5,17668,T
997,HCW,7,17668,T
6,PATIENT,6,17668,T
25,PATIENT,5,17668,T
36,PATIENT,6,17668,T
50,PATIENT,0,17668,T
232,PATIENT,2,17668,T
240,PATIENT,0,17668,T
357,PATIENT,7,17668,T
382,PATIENT,2,17668,T
492,PATIENT,2,17668,T
530,PATIENT,0,17668,T
554,PATIENT,4,17668,T
574,PATIENT,4,17668,T
602,PATIENT,2,17668,T
632,PATIENT,2,17668,T
672,PATIENT,2,17668,T
710,HCW,0,17668,T
713,HCW,3,17668,T
717,HCW,7,17668,T
742,HCW,2,17668,T
767,HCW,7,17668,T
785,HCW,5,17668,T
802,HCW,2,17668,T
807,HCW,7,17668,T
827,HCW,7,17668,T
889,HCW,9,17668,T
930,HCW,0,17668,T
932,HCW,2,17668,T
112,PATIENT,2,17668,T
130,PATIENT,0,17668,T
312,PATIENT,2,17668,T
385,PATIENT,5,17668,T
390,PATIENT,0,17668,T
470,PATIENT,0,17668,T
557,PATIENT,7,17668,T
575,PATIENT,5,17668,T
610,PATIENT,0,17668,T
617,PATIENT,7,17668,T
780,HCW,0,17668,T
887,HCW,7,17668,T
976,HCW,6,17668,T
977,HCW,7,17668,T
985,HCW,5,17668,T
992,HCW,2,17668,T
65,PATIENT,5,17668,T
202,PATIENT,2,17668,T
458,PATIENT,8,17668,T
465,PATIENT,5,17668,T
705,HCW,5,17668,T
174,PATIENT,4,17668,T
262,PATIENT,2,17668,T
300,PATIENT,0,17668,T
740,HCW,0,17668,T
772,HCW,2,17668,T
805,HCW,5,17668,T
377,PATIENT,7,17668,T
558,PATIENT,8,17668,T
787,HCW,7,17668,T
817,HCW,7,17668,T
820,HCW,0,17668,T
856,HCW,6,17668,T
905,HCW,5,17668,T
190,PATIENT,0,17668,T
410,PATIENT,0,17668,T
505,PATIENT,5,17668,T
550,PATIENT,0,17668,T
755,HCW,5,17668,T
775,HCW,5,17668,T
788,HCW,8,17668,T
945,HCW,5,17668,T
115,PATIENT,5,17668,T
837,HCW,7,17668,T
950,HCW,0,17668,T
96,PATIENT,6,17697,T
300,PATIENT,0,17810,T
820,HCW,0,17810,T
772,HCW,2,17814,T
252,PATIENT,2,17821,T
658,PATIENT,8,17904,T
458,PATIENT,8,17904,T
479,PATIENT,9,17959,T
905,HCW,5,17982,T
186,PATIENT,6,17994,T
880,HCW,0,17997,T
680,PATIENT,0,17997,T
80,PATIENT,0,17997,T
280,PATIENT,0,17997,T
853,HCW,3,18016,T
517,PATIENT,7,18124,T
768,HCW,8,18140,T
571,PATIENT,1,18182,T
726,HCW,6,18184,T
839,HCW,9,18202,T
294,PATIENT,4,18216,T
400,PATIENT,0,18216,T
278,PATIENT,8,18222,T
663,PATIENT,3,18222,T
823,HCW,3,18222,T
313,PATIENT,3,18222,T
393,PATIENT,3,18222,T
78,PATIENT,8,18222,T
513,PATIENT,3,18222,T
113,PATIENT,3,18222,T
593,PATIENT,3,18222,T
738,HCW,8,18222,T
966,HCW,6,18222,T
243,PATIENT,3,18222,T
257,PATIENT,7,18222,T
753,HCW,3,18222,T
813,HCW,3,18222,T
37,PATIENT,7,18222,T
478,PATIENT,8,18222,T
678,PATIENT,8,18222,T
698,PATIENT,8,18222,T
903,HCW,3,18222,T
33,PATIENT,3,18222,T
68,PATIENT,8,18222,T
433,PATIENT,3,18222,T
463,PATIENT,3,18222,T
638,PATIENT,8,18222,T
63,PATIENT,3,18222,T
193,PATIENT,3,18222,T
248,PATIENT,8,18222,T
457,PATIENT,7,18222,T
637,PATIENT,7,18222,T
643,PATIENT,3,18222,T
688,PATIENT,8,18222,T
706,HCW,6,18222,T
723,HCW,3,18222,T
963,HCW,3,18222,T
207,PATIENT,7,18222,T
218,PATIENT,8,18222,T
235,PATIENT,5,18222,T
338,PATIENT,8,18222,T
368,PATIENT,8,18222,T
438,PATIENT,8,18222,T
443,PATIENT,3,18222,T
453,PATIENT,3,18222,T
468,PATIENT,8,18222,T
673,PATIENT,3,18222,T
868,HCW,8,18222,T
53,PATIENT,3,18222,T
93,PATIENT,3,18222,T
117,PATIENT,7,18222,T
213,PATIENT,3,18222,T
353,PATIENT,3,18222,T
883,HCW,3,18222,T
15,PATIENT,5,18222,T
73,PATIENT,3,18222,T
88,PATIENT,8,18222,T
137,PATIENT,7,18222,T
283,PATIENT,3,18222,T
328,PATIENT,8,18222,T
373,PATIENT,3,18222,T
378,PATIENT,8,18222,T
407,PATIENT,7,18222,T
428,PATIENT,8,18222,T
435,PATIENT,5,18222,T
473,PATIENT,3,18222,T
498,PATIENT,8,18222,T
647,PATIENT,7,18222,T
653,PATIENT,3,18222,T
846,HCW,6,18222,T
938,HCW,8,18222,T
7,PATIENT,7,18222,T
57,PATIENT,7,18222,T
168,PATIENT,8,18222,T
208,PATIENT,8,18222,T
238,PATIENT,8,18222,T
253,PATIENT,3,18222,T
268,PATIENT,8,18222,T
293,PATIENT,3,18222,T
303,PATIENT,3,18222,T
318,PATIENT,8,18222,T
448,PATIENT,8,18222,T
533,PATIENT,3,18222,T
543,PATIENT,3,18222,T
597,PATIENT,7,18222,T
608,PATIENT,8,18222,T
768,HCW,8,18222,T
803,HCW,3,18222,T
833,HCW,3,18222,T
18,PATIENT,8,18222,T
43,PATIENT,3,18222,T
95,PATIENT,5,18222,T
98,PATIENT,8,18222,T
138,PATIENT,8,18222,T
295,PATIENT,5,18222,T
488,PATIENT,8,18222,T
607,PATIENT,7,18222,T
613,PATIENT,3,18222,T
618,PATIENT,8,18222,T
716,HCW,6,18222,T
847,HCW,7,18222,T
13,PATIENT,3,18222,T
83,PATIENT,3,18222,T
90,PATIENT,0,18222,T
136,PATIENT,6,18222,T
143,PATIENT,3,18222,T
598,PATIENT,8,18222,T
660,PATIENT,0,18222,T
677,PATIENT,7,18222,T
708,HCW,8,18222,T
727,HCW,7,18222,T
798,HCW,8,18222,T
808,HCW,8,18222,T
821,HCW,1,18222,T
908,HCW,8,18222,T
28,PATIENT,8,18222,T
398,PATIENT,8,18222,T
816,HCW,6,18222,T
819,HCW,9,18222,T
47,PATIENT,7,18222,T
76,PATIENT,6,18222,T
116,PATIENT,6,18222,T
118,PATIENT,8,18222,T
128,PATIENT,8,18222,T
288,PATIENT,8,18222,T
298,PATIENT,8,18222,T
308,PATIENT,8,18222,T
445,PATIENT,5,18222,T
518,PATIENT,8,18222,T
573,PATIENT,3,18222,T
657,PATIENT,7,18222,T
726,HCW,6,18222,T
849,HCW,9,18222,T
873,HCW,3,18222,T
898,HCW,8,18222,T
925,HCW,5,18222,T
928,HCW,8,18222,T
968,HCW,8,18222,T
978,HCW,8,18222,T
48,PATIENT,8,18222,T
127,PATIENT,7,18222,T
343,PATIENT,3,18222,T
405,PATIENT,5,18222,T
447,PATIENT,7,18222,T
466,PATIENT,6,18222,T
516,PATIENT,6,18222,T
537,PATIENT,7,18222,T
587,PATIENT,7,18222,T
648,PATIENT,8,18222,T
658,PATIENT,8,18222,T
695,PATIENT,5,18222,T
867,HCW,7,18222,T
957,HCW,7,18222,T
958,HCW,8,18222,T
965,HCW,5,18222,T
38,PATIENT,8,18222,T
67,PATIENT,7,18222,T
178,PATIENT,8,18222,T
206,PATIENT,6,18222,T
228,PATIENT,8,18222,T
348,PATIENT,8,18222,T
358,PATIENT,8,18222,T
477,PATIENT,7,18222,T
508,PATIENT,8,18222,T
588,PATIENT,8,18222,T
748,HCW,8,18222,T
758,HCW,8,18222,T
918,HCW,8,18222,T
923,HCW,3,18222,T
998,HCW,8,18222,T
10,PATIENT,0,18222,T
260,PATIENT,0,18222,T
388,PATIENT,8,18222,T
408,PATIENT,8,18222,T
517,PATIENT,7,18222,T
527,PATIENT,7,18222,T
528,PATIENT,8,18222,T
556,PATIENT,6,18222,T
605,PATIENT,5,18222,T
606,PATIENT,6,18222,T
667,PATIENT,7,18222,T
896,HCW,6,18222,T
956,HCW,6,18222,T
970,HCW,0,18222,T
983,HCW,3,18222,T
993,HCW,3,18222,T
77,PATIENT,7,18222,T
108,PATIENT,8,18222,T
188,PATIENT,8,18222,T
277,PATIENT,7,18222,T
467,PATIENT,7,18222,T
487,PATIENT,7,18222,T
536,PATIENT,6,18222,T
590,PATIENT,0,18222,T
645,PATIENT,5,18222,T
666,PATIENT,6,18222,T
703,HCW,3,18222,T
718,HCW,8,18222,T
858,HCW,8,18222,T
870,HCW,0,18222,T
8,PATIENT,8,18222,T
17,PATIENT,7,18222,T
245,PATIENT,5,18222,T
275,PATIENT,5,18222,T
327,PATIENT,7,18222,T
665,PATIENT,5,18222,T
885,HCW,5,18222,T
988,HCW,8,18222,T
5,PATIENT,5,18222,T
45,PATIENT,5,18222,T
105,PATIENT,5,18222,T
158,PATIENT,8,18222,T
215,PATIENT,5,18222,T
247,PATIENT,7,18222,T
267,PATIENT,7,18222,T
317,PATIENT,7,18222,T
490,PATIENT,0,18222,T
835,HCW,5,18222,T
838,HCW,8,18222,T
848,HCW,8,18222,T
916,HCW,6,18222,T
986,HCW,6,18222,T
148,PATIENT,8,18222,T
205,PATIENT,5,18222,T
265,PATIENT,5,18222,T
548,PATIENT,8,18222,T
636,PATIENT,6,18222,T
778,HCW,8,18222,T
853,HCW,3,18222,T
875,HCW,5,18222,T
180,PATIENT,0,18222,T
198,PATIENT,8,18222,T
555,PATIENT,5,18222,T
628,PATIENT,8,18222,T
750,HCW,0,18222,T
797,HCW,7,18222,T
942,HCW,2,18222,T
967,HCW,7,18222,T
995,HCW,5,18222,T
6,PATIENT,6,18222,T
36,PATIENT,6,18222,T
50,PATIENT,0,18222,T
530,PATIENT,0,18222,T
717,HCW,7,18222,T
767,HCW,7,18222,T
390,PATIENT,0,18222,T
610,PATIENT,0,18222,T
780,HCW,0,18222,T
65,PATIENT,5,18222,T
458,PATIENT,8,18222,T
465,PATIENT,5,18222,T
558,PATIENT,8,18222,T
817,HCW,7,18222,T
905,HCW,5,18222,T
190,PATIENT,0,18222,T
410,PATIENT,0,18222,T
505,PATIENT,5,18222,T
755,HCW,5,18222,T
775,HCW,5,18222,T
788,HCW,8,18222,T
752,HCW,2,18225,T
491,PATIENT,1,18293,T
420,PATIENT,0,18297,T
910,HCW,0,18319,T
30,PATIENT,0,18319,T
430,PATIENT,0,18319,T
800,HCW,0,18319,T
630,PATIENT,0,18319,T
340,PATIENT,0,18319,T
850,HCW,0,18319,T
540,PATIENT,0,18319,T
230,PATIENT,0,18319,T
140,PATIENT,0,18319,T
51,PATIENT,1,18347,T
142,PATIENT,2,18355,T
102,PATIENT,2,18398,T
2,PATIENT,2,18398,T
602,PATIENT,2,18398,T
196,PATIENT,6,18421,T
297,PATIENT,7,18445,T
87,PATIENT,7,18450,T
219,PATIENT,9,18465,T
419,PATIENT,9,18465,T
922,HCW,2,18465,T
554,PATIENT,4,18477,T
772,HCW,2,18544,T
101,PATIENT,1,18591,T
409,PATIENT,9,18642,T
962,HCW,2,18646,T
727,HCW,7,18706,T
760,HCW,0,18724,T
966,HCW,6,18731,T
116,PATIENT,6,18731,T
466,PATIENT,6,18731,T
516,PATIENT,6,18731,T
666,PATIENT,6,18731,T
951,HCW,1,18738,T
380,PATIENT,0,18743,T
712,HCW,2,18771,T
707,HCW,7,18795,T
807,HCW,7,18795,T
760,HCW,0,18802,T
57,PATIENT,7,18873,T
487,PATIENT,7,18873,T
337,PATIENT,7,18888,T
222,PATIENT,2,18960,T
532,PATIENT,2,18960,T
22,PATIENT,2,18960,T
332,PATIENT,2,18960,T
132,PATIENT,2,18960,T
622,PATIENT,2,18960,T
78,PATIENT,8,18999,T
918,HCW,8,19001,T
998,HCW,8,19015,T
853,HCW,3,19109,T
834,HCW,4,19230,T
96,PATIENT,6,19304,T
445,PATIENT,5,19319,T
272,PATIENT,2,19404,T
323,PATIENT,3,19488,T
159,PATIENT,9,19543,T
97,PATIENT,7,19584,T
297,PATIENT,7,19584,T
756,HCW,6,19675,T
792,HCW,2,19726,T
275,PATIENT,5,19749,T
594,PATIENT,4,19944,T
244,PATIENT,4,19944,T
84,PATIENT,4,19944,T
684,PATIENT,4,19944,T
44,PATIENT,4,19944,T
284,PATIENT,4,19944,T
194,PATIENT,4,19944,T
394,PATIENT,4,19944,T
644,PATIENT,4,19944,T
914,HCW,4,19944,T
484,PATIENT,4,19944,T
884,HCW,4,19944,T
153,PATIENT,3,19954,T
213,PATIENT,3,19972,T
223,PATIENT,3,19985,T
17,PATIENT,7,20012,T
167,PATIENT,7,20050,T
197,PATIENT,7,20050,T
917,HCW,7,20050,T
927,HCW,7,20050,T
97,PATIENT,7,20050,T
287,PATIENT,7,20050,T
877,HCW,7,20050,T
147,PATIENT,7,20050,T
387,PATIENT,7,20050,T
497,PATIENT,7,20050,T
547,PATIENT,7,20050,T
697,PATIENT,7,20050,T
840,HCW,0,20050,T
987,HCW,7,20050,T
177,PATIENT,7,20050,T
237,PATIENT,7,20050,T
757,HCW,7,20050,T
107,PATIENT,7,20050,T
187,PATIENT,7,20050,T
907,HCW,7,20050,T
955,HCW,5,20050,T
87,PATIENT,7,20050,T
217,PATIENT,7,20050,T
417,PATIENT,7,20050,T
567,PATIENT,7,20050,T
347,PATIENT,7,20050,T
707,HCW,7,20050,T
937,HCW,7,20050,T
307,PATIENT,7,20050,T
687,PATIENT,7,20050,T
157,PATIENT,7,20050,T
297,PATIENT,7,20050,T
577,PATIENT,7,20050,T
627,PATIENT,7,20050,T
777,HCW,7,20050,T
997,HCW,7,20050,T
357,PATIENT,7,20050,T
807,HCW,7,20050,T
557,PATIENT,7,20050,T
617,PATIENT,7,20050,T
887,HCW,7,20050,T
977,HCW,7,20050,T
377,PATIENT,7,20050,T
787,HCW,7,20050,T
837,HCW,7,20050,T
81,PATIENT,1,20052,T
763,HCW,3,20052,T
481,PATIENT,1,20052,T
961,HCW,1,20052,T
223,PATIENT,3,20052,T
681,PATIENT,1,20052,T
623,PATIENT,3,20052,T
439,PATIENT,9,20052,T
239,PATIENT,9,20052,T
603,PATIENT,3,20052,T
423,PATIENT,3,20052,T
921,HCW,1,20052,T
323,PATIENT,3,20052,T
459,PATIENT,9,20052,T
523,PATIENT,3,20052,T
639,PATIENT,9,20052,T
3,PATIENT,3,20052,T
23,PATIENT,3,20052,T
39,PATIENT,9,20052,T
133,PATIENT,3,20052,T
383,PATIENT,3,20052,T
793,HCW,3,20052,T
939,HCW,9,20052,T
163,PATIENT,3,20052,T
222,PATIENT,2,20052,T
949,HCW,9,20052,T
59,PATIENT,9,20052,T
123,PATIENT,3,20052,T
259,PATIENT,9,20052,T
743,HCW,3,20052,T
333,PATIENT,3,20052,T
389,PATIENT,9,20052,T
493,PATIENT,3,20052,T
103,PATIENT,3,20052,T
189,PATIENT,9,20052,T
659,PATIENT,9,20052,T
749,HCW,9,20052,T
969,HCW,9,20052,T
203,PATIENT,3,20052,T
269,PATIENT,9,20052,T
503,PATIENT,3,20052,T
579,PATIENT,9,20052,T
683,PATIENT,3,20052,T
879,HCW,9,20052,T
999,HCW,9,20052,T
483,PATIENT,3,20052,T
563,PATIENT,3,20052,T
669,PATIENT,9,20052,T
842,HCW,2,20052,T
309,PATIENT,9,20052,T
809,HCW,9,20052,T
869,HCW,9,20052,T
69,PATIENT,9,20052,T
153,PATIENT,3,20052,T
169,PATIENT,9,20052,T
179,PATIENT,9,20052,T
403,PATIENT,3,20052,T
456,PATIENT,6,20052,T
929,HCW,9,20052,T
363,PATIENT,3,20052,T
379,PATIENT,9,20052,T
469,PATIENT,9,20052,T
629,PATIENT,9,20052,T
862,HCW,2,20052,T
876,HCW,6,20052,T
893,HCW,3,20052,T
29,PATIENT,9,20052,T
160,PATIENT,0,20052,T
462,PATIENT,2,20052,T
122,PATIENT,2,20052,T
522,PATIENT,2,20052,T
532,PATIENT,2,20052,T
583,PATIENT,3,20052,T
747,HCW,7,20052,T
892,HCW,2,20052,T
22,PATIENT,2,20052,T
62,PATIENT,2,20052,T
332,PATIENT,2,20052,T
560,PATIENT,0,20052,T
662,PATIENT,2,20052,T
109,PATIENT,9,20052,T
56,PATIENT,6,20052,T
270,PATIENT,0,20052,T
132,PATIENT,2,20052,T
622,PATIENT,2,20052,T
412,PATIENT,2,20052,T
470,PATIENT,0,20052,T
856,HCW,6,20052,T
950,HCW,0,20052,T
802,HCW,2,20059,T
984,HCW,4,20125,T
521,PATIENT,1,20151,T
458,PATIENT,8,20159,T
366,PATIENT,6,20175,T
443,PATIENT,3,20207,T
224,PATIENT,4,20263,T
555,PATIENT,5,20342,T
858,HCW,8,20351,T
486,PATIENT,6,20420,T
15,PATIENT,5,20437,T
665,PATIENT,5,20437,T
215,PATIENT,5,20437,T
265,PATIENT,5,20437,T
555,PATIENT,5,20437,T
65,PATIENT,5,20437,T
465,PATIENT,5,20437,T
905,HCW,5,20437,T
755,HCW,5,20437,T
272,PATIENT,2,20465,T
72,PATIENT,2,20465,T
672,PATIENT,2,20465,T
262,PATIENT,2,20465,T
954,HCW,4,20478,T
327,PATIENT,7,20482,T
825,HCW,5,20614,T
554,PATIENT,4,20642,T
634,PATIENT,4,20667,T
984,HCW,4,20667,T
374,PATIENT,4,20667,T
820,HCW,0,20682,T
102,PATIENT,2,20711,T
2,PATIENT,2,20711,T
602,PATIENT,2,20711,T
400,PATIENT,0,20771,T
125,PATIENT,5,20796,T
966,HCW,6,20841,T
812,HCW,2,20842,T
151,PATIENT,1,20868,T
764,HCW,4,21021,T
250,PATIENT,0,21043,T
450,PATIENT,0,21043,T
650,PATIENT,0,21043,T
937,HCW,7,21047,T
421,PATIENT,1,21052,T
987,HCW,7,21082,T
898,HCW,8,21131,T
472,PATIENT,2,21148,T
402,PATIENT,2,21148,T
932,HCW,2,21148,T
202,PATIENT,2,21148,T
356,PATIENT,6,21237,T
958,HCW,8,21257,T
420,PATIENT,0,21308,T
460,PATIENT,0,21308,T
20,PATIENT,0,21308,T
710,HCW,0,21308,T
104,PATIENT,4,21364,T
124,PATIENT,4,21364,T
304,PATIENT,4,21364,T
159,PATIENT,9,21409,T
293,PATIENT,3,21415,T
976,HCW,6,21460,T
24,PATIENT,4,21473,T
193,PATIENT,3,21531,T
47,PATIENT,7,21558,T
12,PATIENT,2,21577,T
198,PATIENT,8,21647,T
195,PATIENT,5,21653,T
31,PATIENT,1,21675,T
338,PATIENT,8,21728,T
739,HCW,9,21814,T
452,PATIENT,2,21815,T
408,PATIENT,8,22007,T
816,HCW,6,22063,T
993,HCW,3,22063,T
351,PATIENT,1,22258,T
158,PATIENT,8,22275,T
955,HCW,5,22304,T
992,HCW,2,22313,T
548,PATIENT,8,22325,T
953,HCW,3,22340,T
685,PATIENT,5,22426,T
550,PATIENT,0,22460,T
499,PATIENT,9,22467,T
593,PATIENT,3,22561,T
743,HCW,3,22568,T
433,PATIENT,3,22614,T
200,PATIENT,0,22662,T
536,PATIENT,6,22734,T
875,HCW,5,22745,T
493,PATIENT,3,22818,T
193,PATIENT,3,22841,T
293,PATIENT,3,22849,T
928,HCW,8,22919,T
926,HCW,6,23134,T
309,PATIENT,9,23137,T
423,PATIENT,3,23162,T
560,PATIENT,0,23165,T
631,PATIENT,1,23226,T
726,HCW,6,23249,T
86,PATIENT,6,23289,T
380,PATIENT,0,23368,T
378,PATIENT,8,23384,T
448,PATIENT,8,23384,T
819,HCW,9,23384,T
48,PATIENT,8,23384,T
648,PATIENT,8,23384,T
178,PATIENT,8,23384,T
858,HCW,8,23384,T
198,PATIENT,8,23384,T
494,PATIENT,4,23401,T
826,HCW,6,23413,T
954,HCW,4,23441,T
606,PATIENT,6,23445,T
485,PATIENT,5,23513,T
44,PATIENT,4,23526,T
618,PATIENT,8,23527,T
301,PATIENT,1,23553,T
43,PATIENT,3,23579,T
400,PATIENT,0,23693,T
837,HCW,7,23734,T
357,PATIENT,7,23773,T
549,PATIENT,9,23829,T
137,PATIENT,7,23899,T
537,PATIENT,7,23899,T
817,HCW,7,23907,T
341,PATIENT,1,23927,T
468,PATIENT,8,23953,T
250,PATIENT,0,23976,T
450,PATIENT,0,23976,T
650,PATIENT,0,23976,T
46,PATIENT,6,24022,T
766,HCW,6,24022,T
246,PATIENT,6,24022,T
738,HCW,8,24142,T
478,PATIENT,8,24142,T
678,PATIENT,8,24142,T
218,PATIENT,8,24142,T
338,PATIENT,8,24142,T
428,PATIENT,8,24142,T
498,PATIENT,8,24142,T
318,PATIENT,8,24142,T
18,PATIENT,8,24142,T
98,PATIENT,8,24142,T
138,PATIENT,8,24142,T
618,PATIENT,8,24142,T
808,HCW,8,24142,T
821,HCW,1,24142,T
28,PATIENT,8,24142,T
398,PATIENT,8,24142,T
118,PATIENT,8,24142,T
518,PATIENT,8,24142,T
726,HCW,6,24142,T
978,HCW,8,24142,T
957,HCW,7,24142,T
228,PATIENT,8,24142,T
348,PATIENT,8,24142,T
988,HCW,8,24142,T
148,PATIENT,8,24142,T
548,PATIENT,8,24142,T
628,PATIENT,8,24142,T
445,PATIENT,5,24202,T
965,HCW,5,24202,T
645,PATIENT,5,24202,T
245,PATIENT,5,24202,T
45,PATIENT,5,24202,T
875,HCW,5,24202,T
775,HCW,5,24202,T
265,PATIENT,5,24216,T
247,PATIENT,7,24221,T
98,PATIENT,8,24274,T
736,HCW,6,24277,T
738,HCW,8,24305,T
218,PATIENT,8,24305,T
338,PATIENT,8,24305,T
428,PATIENT,8,24305,T
498,PATIENT,8,24305,T
318,PATIENT,8,24305,T
18,PATIENT,8,24305,T
98,PATIENT,8,24305,T
138,PATIENT,8,24305,T
618,PATIENT,8,24305,T
808,HCW,8,24305,T
821,HCW,1,24305,T
28,PATIENT,8,24305,T
398,PATIENT,8,24305,T
118,PATIENT,8,24305,T
518,PATIENT,8,24305,T
726,HCW,6,24305,T
957,HCW,7,24305,T
228,PATIENT,8,24305,T
348,PATIENT,8,24305,T
988,HCW,8,24305,T
148,PATIENT,8,24305,T
548,PATIENT,8,24305,T
628,PATIENT,8,24305,T
323,PATIENT,3,24355,T
878,HCW,8,24468,T
262,PATIENT,2,24514,T
938,HCW,8,24541,T
765,HCW,5,24617,T
35,PATIENT,5,24617,T
25,PATIENT,5,24617,T
115,PATIENT,5,24617,T
287,PATIENT,7,24689,T
401,PATIENT,1,24692,T
731,HCW,1,24717,T
747,HCW,7,24719,T
175,PATIENT,5,24751,T
300,PATIENT,0,24796,T
83,PATIENT,3,24827,T
919,HCW,9,24951,T
7,PATIENT,7,24964,T
761,HCW,1,24987,T
929,HCW,9,24994,T
225,PATIENT,5,25002,T
824,HCW,4,25004,T
249,PATIENT,9,25068,T
970,HCW,0,25114,T
757,HCW,7,25141,T
607,PATIENT,7,25147,T
716,HCW,6,25147,T
127,PATIENT,7,25147,T
527,PATIENT,7,25147,T
327,PATIENT,7,25147,T
36,PATIENT,6,25147,T
844,HCW,4,25228,T
419,PATIENT,9,25327,T
856,HCW,6,25338,T
400,PATIENT,0,25439,T
807,HCW,7,25476,T
841,HCW,1,25627,T
459,PATIENT,9,25639,T
235,PATIENT,5,25685,T
793,HCW,3,25713,T
103,PATIENT,3,25713,T
503,PATIENT,3,25713,T
563,PATIENT,3,25713,T
119,PATIENT,9,25717,T
192,PATIENT,2,25793,T
420,PATIENT,0,25845,T
460,PATIENT,0,25845,T
20,PATIENT,0,25845,T
710,HCW,0,25845,T
914,HCW,4,25851,T
35,PATIENT,5,25867,T
707,HCW,7,25881,T
807,HCW,7,25881,T
485,PATIENT,5,25897,T
403,PATIENT,3,25970,T
930,HCW,0,26165,T
49,PATIENT,9,26252,T
869,HCW,9,26270,T
393,PATIENT,3,26292,T
790,HCW,0,26319,T
434,PATIENT,4,26328,T
814,HCW,4,26328,T
264,PATIENT,4,26328,T
744,HCW,4,26328,T
